13411,16089,3191,HNRNPL,heterogeneous nuclear ribonucleoprotein L,144,RNA binding|transcription regulatory region DNA binding|pre-mRNA intronic binding,stomach cancer|breast cancer,ppi
13412,16090,4670,HNRNPM,heterogeneous nuclear ribonucleoprotein M,279,RNA binding|mRNA binding,,ppi
13413,16091,10236,HNRNPR,heterogeneous nuclear ribonucleoprotein R,233,RNA binding,breast cancer,ppi
13414,16092,3192,HNRNPU,heterogeneous nuclear ribonucleoprotein U,569,RNA polymerase II proximal promoter sequence-specific DNA binding|RNA polymerase II complex binding|TFIIH-class transcription factor complex binding|DNA binding|chromatin binding|double-stranded DNA binding|single-stranded DNA binding|transcription corepressor activity|RNA binding|double-stranded RNA binding|single-stranded RNA binding|mRNA 3'-UTR binding|actin binding|ATP binding|poly(A) binding|snRNA binding|poly(C) RNA binding|chromatin DNA binding|poly(G) binding|pre-mRNA binding,,ppi
13415,16093,3195,TLX1,T-cell leukemia homeobox 1,14,DNA-binding transcription factor activity; RNA polymerase II-specific,adult T-cell leukemia|acute T cell leukemia|splenic disease|splenic infarction|hypersplenism,ppi
13416,16094,3196,TLX2,T-cell leukemia homeobox 2,9,DNA-binding transcription factor activity; RNA polymerase II-specific|DNA-binding transcription activator activity; RNA polymerase II-specific|sequence-specific DNA binding,,ppi
13417,16097,3198,HOXA1,homeobox A1,90,DNA-binding transcription factor activity; RNA polymerase II-specific|DNA-binding transcription activator activity; RNA polymerase II-specific|sequence-specific DNA binding,autistic disorder|sensorineural hearing loss|congenital heart disease|Athabaskan brainstem dysgenesis syndrome,ppi
13418,16098,4363,ABCC1,ATP binding cassette subfamily C member 1,53,phospholipid-translocating ATPase activity|transporter activity|cobalamin-transporting ATPase activity|ATPase activity|ATPase activity; coupled to transmembrane movement of substances|ATPase-coupled anion transmembrane transporter activity|sphingolipid-translocating ATPase activity|glutathione S-conjugate-exporting ATPase activity|xenobiotic transmembrane transporting ATPase activity|glutathione transmembrane transporter activity,large intestine cancer|colorectal cancer|heart disease|cardiovascular system disease|hypertension|essential hypertension|polyneuropathy|peripheral nervous system disease|neuropathy|head and neck squamous cell carcinoma|breast cancer,ppi
13419,16099,3206,HOXA10,homeobox A10,22,RNA polymerase II proximal promoter sequence-specific DNA binding|DNA-binding transcription factor activity; RNA polymerase II-specific|proximal promoter DNA-binding transcription activator activity; RNA polymerase II-specific,adenocarcinoma|granular cell carcinoma|tubular adenocarcinoma|cribriform carcinoma|adenoma|endometrial cancer|endometrial carcinoma,ppi
13420,16100,3207,HOXA11,homeobox A11,8,DNA-binding transcription factor activity; RNA polymerase II-specific,aplastic anemia|endometrial cancer|endometrial carcinoma|sensorineural hearing loss|nephritis|glomerulonephritis|kidney disease|pyoureter|nephrosis|purpura|syndactyly|humeroradial synostosis|cleidocranial dysplasia|radioulnar synostosis,ppi
13421,16101,3209,HOXA13,homeobox A13,8,DNA-binding transcription factor activity; RNA polymerase II-specific|DNA binding|sequence-specific DNA binding,kidney failure|uremia|vesicoureteral reflux|hand-foot-genital syndrome|priapism|urinary tract obstruction|Hailey-Hailey disease|lethal restrictive dermopathy|mal de Meleda|Rothmund-Thomson syndrome|cutis laxa,ppi
13422,16102,3199,HOXA2,homeobox A2,6,DNA-binding transcription factor activity; RNA polymerase II-specific|DNA-binding transcription factor activity|RNA polymerase II proximal promoter sequence-specific DNA binding,isolated cleft palate|cleft palate|stomach cancer,ppi
13423,16103,3200,HOXA3,homeobox A3,11,DNA-binding transcription factor activity; RNA polymerase II-specific|DNA-binding transcription factor activity|RNA polymerase II proximal promoter sequence-specific DNA binding,congenital heart disease,ppi
13424,16105,3202,HOXA5,homeobox A5,21,RNA polymerase II proximal promoter sequence-specific DNA binding|DNA-binding transcription factor activity; RNA polymerase II-specific|proximal promoter DNA-binding transcription activator activity; RNA polymerase II-specific|DNA binding|DNA-binding transcription factor activity|RNA polymerase II distal enhancer sequence-specific DNA binding|transcription factor activity; RNA polymerase II distal enhancer sequence-specific binding,hiatus hernia|congenital diaphragmatic hernia|head and neck squamous cell carcinoma,ppi
13425,16107,3204,HOXA7,homeobox A7,5,RNA polymerase II proximal promoter sequence-specific DNA binding|DNA-binding transcription factor activity; RNA polymerase II-specific|proximal promoter DNA-binding transcription activator activity; RNA polymerase II-specific|sequence-specific DNA binding|transcription factor activity; RNA polymerase II distal enhancer sequence-specific binding|RNA polymerase II distal enhancer sequence-specific DNA binding,,ppi
13426,16108,3205,HOXA9,homeobox A9,18,DNA-binding transcription factor activity; RNA polymerase II-specific,urinary bladder cancer|acute myeloid leukemia|melanoma|skin melanoma,ppi
13427,16109,3211,HOXB1,homeobox B1,10,RNA polymerase II regulatory region sequence-specific DNA binding|RNA polymerase II proximal promoter sequence-specific DNA binding|DNA-binding transcription factor activity; RNA polymerase II-specific|proximal promoter DNA-binding transcription activator activity; RNA polymerase II-specific|DNA-binding transcription activator activity; RNA polymerase II-specific|DNA binding,Bell's palsy|facial paralysis,ppi
13428,16110,10481,HOXB13,homeobox B13,16,DNA-binding transcription factor activity; RNA polymerase II-specific|DNA-binding transcription repressor activity; RNA polymerase II-specific|methyl-CpG binding|sequence-specific DNA binding,melanoma|skin melanoma|prostate cancer|prostate carcinoma|breast cancer,ppi
13429,16111,3212,HOXB2,homeobox B2,5,DNA-binding transcription factor activity; RNA polymerase II-specific|DNA-binding transcription activator activity; RNA polymerase II-specific|sequence-specific DNA binding|DNA-binding transcription factor activity|RNA polymerase II proximal promoter sequence-specific DNA binding,,ppi
13430,16112,3213,HOXB3,homeobox B3,3,RNA polymerase II proximal promoter sequence-specific DNA binding|DNA-binding transcription factor activity; RNA polymerase II-specific|proximal promoter DNA-binding transcription activator activity; RNA polymerase II-specific|DNA-binding transcription factor activity,hiatus hernia|congenital diaphragmatic hernia,ppi
13431,16113,3214,HOXB4,homeobox B4,5,DNA-binding transcription factor activity; RNA polymerase II-specific|activating transcription factor binding|DNA-binding transcription activator activity; RNA polymerase II-specific|RNA polymerase II regulatory region sequence-specific DNA binding,,ppi
13432,16114,3215,HOXB5,homeobox B5,51,DNA-binding transcription factor activity; RNA polymerase II-specific|transcription factor activity; RNA polymerase II distal enhancer sequence-specific binding|RNA polymerase II distal enhancer sequence-specific DNA binding|proximal promoter DNA-binding transcription activator activity; RNA polymerase II-specific,obesity,ppi
13433,16115,3216,HOXB6,homeobox B6,15,DNA-binding transcription factor activity; RNA polymerase II-specific|RNA binding|proximal promoter DNA-binding transcription activator activity; RNA polymerase II-specific|RNA polymerase II distal enhancer sequence-specific DNA binding|transcription factor activity; RNA polymerase II distal enhancer sequence-specific binding,,ppi
13434,16116,3217,HOXB7,homeobox B7,17,RNA polymerase II proximal promoter sequence-specific DNA binding|DNA-binding transcription factor activity; RNA polymerase II-specific|proximal promoter DNA-binding transcription activator activity; RNA polymerase II-specific|DNA-binding transcription factor activity|transcription factor activity; RNA polymerase II distal enhancer sequence-specific binding|RNA polymerase II distal enhancer sequence-specific DNA binding,,ppi
13435,16118,3218,HOXB8,homeobox B8,4,DNA-binding transcription factor activity; RNA polymerase II-specific,obsessive-compulsive disorder|trichotillomania,ppi
13436,16119,3219,HOXB9,homeobox B9,49,DNA-binding transcription factor activity; RNA polymerase II-specific,,ppi
13437,16120,3226,HOXC10,homeobox C10,12,RNA polymerase II regulatory region sequence-specific DNA binding|DNA-binding transcription factor activity; RNA polymerase II-specific|DNA-binding transcription activator activity; RNA polymerase II-specific,,ppi
13438,16121,3227,HOXC11,homeobox C11,14,RNA polymerase II proximal promoter sequence-specific DNA binding|DNA-binding transcription factor activity; RNA polymerase II-specific|proximal promoter DNA-binding transcription activator activity; RNA polymerase II-specific,,ppi
13439,16123,649330,HNRNPCL3,heterogeneous nuclear ribonucleoprotein C-like 3,1,RNA binding,,ppi
13440,16134,3229,HOXC13,homeobox C13,25,DNA-binding transcription factor activity; RNA polymerase II-specific,Clouston syndrome|hypotrichosis,ppi
13441,16141,3221,HOXC4,homeobox C4,22,RNA polymerase II distal enhancer sequence-specific DNA binding|DNA-binding transcription factor activity; RNA polymerase II-specific|distal enhancer DNA-binding transcription activator activity; RNA polymerase II-specific|RNA polymerase II regulatory region sequence-specific DNA binding|activating transcription factor binding|DNA-binding transcription activator activity; RNA polymerase II-specific,,ppi
13442,16147,3223,HOXC6,homeobox C6,9,DNA-binding transcription factor activity; RNA polymerase II-specific|transcription corepressor activity|RNA polymerase II distal enhancer sequence-specific DNA binding|transcription factor activity; RNA polymerase II distal enhancer sequence-specific binding|proximal promoter DNA-binding transcription activator activity; RNA polymerase II-specific,,ppi
13443,16148,3224,HOXC8,homeobox C8,20,DNA-binding transcription factor activity; RNA polymerase II-specific,,ppi
13444,16149,3225,HOXC9,homeobox C9,25,DNA-binding transcription factor activity; RNA polymerase II-specific,,ppi
13445,16150,3231,HOXD1,homeobox D1,1,DNA-binding transcription factor activity; RNA polymerase II-specific,large intestine cancer|colorectal cancer|ovarian cancer,ppi
13446,16151,3236,HOXD10,homeobox D10,7,DNA-binding transcription factor activity; RNA polymerase II-specific,arthropathy|arthritis|rheumatoid arthritis|Charcot-Marie-Tooth disease type 2|hereditary motor and sensory neuropathy with agenesis of the corpus callosum|hereditary neuropathy with liability to pressure palsies|Charcot-Marie-Tooth disease type 1A|Charcot-Marie-Tooth disease type 1F|Charcot-Marie-Tooth disease type 1D|Charcot-Marie-Tooth disease type 1C|Charcot-Marie-Tooth disease type 1B|Charcot-Marie-Tooth disease type 1E|Charcot-Marie-Tooth disease type 2A1|Charcot-Marie-Tooth disease type 2A2|Charcot-Marie-Tooth disease type 2B1|Charcot-Marie-Tooth disease type 2J|Charcot-Marie-Tooth disease type 2I|Charcot-Marie-Tooth disease type 2B|Charcot-Marie-Tooth disease axonal type 2T|Charcot-Marie-Tooth disease type 2R,ppi
13447,16153,3237,HOXD11,homeobox D11,2,DNA-binding transcription factor activity; RNA polymerase II-specific,rheumatoid arthritis|autistic disorder|male infertility|nephritis|glomerulonephritis|kidney disease|pyoureter|nephrosis|ovarian cancer|head and neck squamous cell carcinoma|breast cancer,ppi
13448,16154,3238,HOXD12,homeobox D12,8,DNA-binding transcription factor activity; RNA polymerase II-specific,melanoma|skin melanoma,ppi
13449,16155,3239,HOXD13,homeobox D13,42,DNA-binding transcription factor activity; RNA polymerase II-specific|DNA-binding transcription activator activity; RNA polymerase II-specific|DNA binding|DNA-binding transcription factor activity,imperforate anus|rheumatoid arthritis|choanal atresia|patent ductus arteriosus|esophageal atresia|placental insufficiency|heart septal defect|ventricular septal defect|polyhydramnios|hydronephrosis|laryngostenosis|syndactyly|tetralogy of Fallot|tracheal stenosis|vesicoureteral reflux|myelomeningocele|tethered spinal cord syndrome|humeroradial synostosis|cleidocranial dysplasia|radioulnar synostosis,ppi
13450,16156,3232,HOXD3,homeobox D3,3,RNA polymerase II regulatory region sequence-specific DNA binding|DNA-binding transcription factor activity; RNA polymerase II-specific|DNA-binding transcription activator activity; RNA polymerase II-specific|DNA-binding transcription factor activity|RNA polymerase II proximal promoter sequence-specific DNA binding,prostate cancer|prostate carcinoma,ppi
13451,16158,3233,HOXD4,homeobox D4,21,RNA polymerase II regulatory region sequence-specific DNA binding|DNA-binding transcription factor activity; RNA polymerase II-specific|DNA-binding transcription activator activity; RNA polymerase II-specific|activating transcription factor binding,acute lymphocytic leukemia,ppi
13452,16159,3234,HOXD8,homeobox D8,5,RNA polymerase II regulatory region sequence-specific DNA binding|DNA-binding transcription factor activity; RNA polymerase II-specific|DNA-binding transcription activator activity; RNA polymerase II-specific,,ppi
13453,16160,3235,HOXD9,homeobox D9,10,RNA polymerase II regulatory region sequence-specific DNA binding|DNA-binding transcription factor activity; RNA polymerase II-specific|DNA-binding transcription repressor activity; RNA polymerase II-specific,mucinous adenocarcinoma|large intestine cancer|colorectal cancer|ovarian cancer,ppi
13454,16161,3240,HP,haptoglobin,47,hemoglobin binding|serine-type endopeptidase activity,bipolar disorder|mood disorder|anemia|macrocytic anemia|sickle cell anemia|arthropathy|arthritis|atherosclerosis|arteriosclerotic cardiovascular disease|arteriosclerosis|coronary artery disease|arteriolosclerosis|hypersensitivity reaction type II disease|autoimmune lymphoproliferative syndrome|heart disease|cardiovascular system disease|neurotic disorder|major depressive disorder|mental depression|endogenous depression,ppi
